#==============================================================================
# tracerinfo.dat: Created by GEOS-CHEM at 2021/06/12 19:54
#
# ****** CUSTOMIZED FOR NOx-Ox-Hydrocarbon-Aerosol SIMULATION *****
#
# This file contains name weight and index information about GEOS-CHEM
# tracers.  It is read by routine "ctm_tracerinfo.pro" of the GAMAP package.
#
# File Format:
# -----------------------------------------------------------------------------
# NAME     (A8   )  Tracer name (up to 8 chars)
#  --      (1X   )  1-character spacer
# FULLNAME (A30  )  Full tracer name (up to 30 chars)
# MOLWT    (E10.0)  Molecular weight (kg/mole)
# C        (I3   )  For HC's: # moles C/moles tracer; otherwise set=1
# TRACER   (I9   )  Tracer number (up to 9 digits)
# SCALE    (E10.3)  Standard scale factor to convert to unit given below
#  --      (1X   )  1-character spacer
# UNIT     (A40  )  Unit string
#
#==============================================================================
# GEOS-CHEM tracers [ppbv]
#==============================================================================
CH3Br    CH3Br tracer                   9.500E-02  1     3053 1.000E+00 kg/s
MPN      MPN tracer                     9.300E-02  1     3054 1.000E+00 kg/s
ISOPN    ISOPN tracer                   1.470E-01  1     3055 1.000E+00 kg/s
MOBA     MOBA tracer                    1.140E-01  1     3056 1.000E+00 kg/s
PROPNN   PROPNN tracer                  1.190E-01  1     3057 1.000E+00 kg/s
HAC      HAC tracer                     7.400E-02  1     3058 1.000E+00 kg/s
GLYC     GLYC tracer                    6.000E-02  1     3059 1.000E+00 kg/s
MMN      MMN tracer                     1.490E-01  1     3060 1.000E+00 kg/s
RIP      RIP tracer                     1.180E-01  1     3061 1.000E+00 kg/s
IEPOX    IEPOX tracer                   1.180E-01  1     3062 1.000E+00 kg/s
MAP      MAP tracer                     7.600E-02  1     3063 1.000E+00 kg/s
NO2      NO2 tracer                     4.600E-02  1     3064 1.000E+00 kg/s
NO3      NO3 tracer                     6.200E-02  1     3065 1.000E+00 kg/s
HNO2     HNO2 tracer                    4.700E-02  1     3066 1.000E+00 kg/s
N2O      N2O tracer                     4.400E-02  1     3067 1.000E+00 kg/s
OCS      OCS tracer                     6.000E-02  1     3068 1.000E+00 kg/s
CH4      CH4 tracer                     1.600E-02  1     3069 1.000E+00 kg/s
BrCl     BrCl tracer                    1.150E-01  1     3070 1.000E+00 kg/s
HCl      HCl tracer                     3.600E-02  1     3071 1.000E+00 kg/s
CCl4     CCl4 tracer                    1.520E-01  1     3072 1.000E+00 kg/s
CH3Cl    CH3Cl tracer                   5.000E-02  1     3073 1.000E+00 kg/s
CH3CCl3  CH3CCl3 tracer                 1.330E-01  1     3074 1.000E+00 kg/s
CFCX     CFCX tracer                    1.870E-01  1     3075 1.000E+00 kg/s
HCFCX    HCFCX tracer                   1.170E-01  1     3076 1.000E+00 kg/s
CFC11    CFC11 tracer                   1.370E-01  1     3077 1.000E+00 kg/s
CFC12    CFC12 tracer                   1.210E-01  1     3078 1.000E+00 kg/s
HCFC22   HCFC22 tracer                  8.600E-02  1     3079 1.000E+00 kg/s
H1211    H1211 tracer                   1.650E-01  1     3080 1.000E+00 kg/s
H1301    H1301 tracer                   1.490E-01  1     3081 1.000E+00 kg/s
H2402    H2402 tracer                   2.600E-01  1     3082 1.000E+00 kg/s
Cl       Cl tracer                      3.500E-02  1     3083 1.000E+00 kg/s
ClO      ClO tracer                     5.100E-02  1     3084 1.000E+00 kg/s
HOCl     HOCl tracer                    5.200E-02  1     3085 1.000E+00 kg/s
ClNO3    ClNO3 tracer                   9.700E-02  1     3086 1.000E+00 kg/s
ClNO2    ClNO2 tracer                   8.100E-02  1     3087 1.000E+00 kg/s
ClOO     ClOO tracer                    6.700E-02  1     3088 1.000E+00 kg/s
OClO     OClO tracer                    6.700E-02  1     3089 1.000E+00 kg/s
Cl2      Cl2 tracer                     7.100E-02  1     3090 1.000E+00 kg/s
Cl2O2    Cl2O2 tracer                   1.030E-01  1     3091 1.000E+00 kg/s
H2O      H2O tracer                     1.800E-02  1     3092 1.000E+00 kg/s
SO4g     SO4g tracer                    9.600E-02  1     3093 1.000E+00 kg/s
#==============================================================================
# GEOS-CHEM tracers [kg]
#==============================================================================
NO       NO tracer                      3.000E-02  1     4001 1.000E+00 kg
O3       O3 tracer                      4.800E-02  1     4002 1.000E+00 kg
PAN      PAN tracer                     1.210E-01  1     4003 1.000E+00 kg
CO       CO tracer                      2.800E-02  1     4004 1.000E+00 kg
ALK4     ALK4 tracer                    1.200E-02  4     4005 1.000E+00 kg C
ISOP     ISOP tracer                    1.200E-02  5     4006 1.000E+00 kg C
HNO3     HNO3 tracer                    6.300E-02  1     4007 1.000E+00 kg
H2O2     H2O2 tracer                    3.400E-02  1     4008 1.000E+00 kg
ACET     ACET tracer                    1.200E-02  3     4009 1.000E+00 kg C
MEK      MEK tracer                     1.200E-02  4     4010 1.000E+00 kg C
ALD2     ALD2 tracer                    1.200E-02  2     4011 1.000E+00 kg C
RCHO     RCHO tracer                    5.800E-02  1     4012 1.000E+00 kg
MVK      MVK tracer                     7.000E-02  1     4013 1.000E+00 kg
MACR     MACR tracer                    7.000E-02  1     4014 1.000E+00 kg
PMN      PMN tracer                     1.470E-01  1     4015 1.000E+00 kg
PPN      PPN tracer                     1.350E-01  1     4016 1.000E+00 kg
R4N2     R4N2 tracer                    1.190E-01  1     4017 1.000E+00 kg
PRPE     PRPE tracer                    1.200E-02  3     4018 1.000E+00 kg C
C3H8     C3H8 tracer                    1.200E-02  3     4019 1.000E+00 kg C
CH2O     CH2O tracer                    3.000E-02  1     4020 1.000E+00 kg
C2H6     C2H6 tracer                    1.200E-02  2     4021 1.000E+00 kg C
N2O5     N2O5 tracer                    1.050E-01  1     4022 1.000E+00 kg
HNO4     HNO4 tracer                    7.900E-02  1     4023 1.000E+00 kg
MP       MP tracer                      4.800E-02  1     4024 1.000E+00 kg
DMS      DMS tracer                     6.200E-02  1     4025 1.000E+00 kg
SO2      SO2 tracer                     6.400E-02  1     4026 1.000E+00 kg
SO4      SO4 tracer                     9.600E-02  1     4027 1.000E+00 kg
SO4s     SO4s tracer                    9.600E-02  1     4028 1.000E+00 kg
MSA      MSA tracer                     9.600E-02  1     4029 1.000E+00 kg
NH3      NH3 tracer                     1.700E-02  1     4030 1.000E+00 kg
NH4      NH4 tracer                     1.800E-02  1     4031 1.000E+00 kg
NIT      NIT tracer                     6.200E-02  1     4032 1.000E+00 kg
NITs     NITs tracer                    6.200E-02  1     4033 1.000E+00 kg
BCPI     BCPI tracer                    1.200E-02  1     4034 1.000E+00 kg
OCPI     OCPI tracer                    1.200E-02  1     4035 1.000E+00 kg
BCPO     BCPO tracer                    1.200E-02  1     4036 1.000E+00 kg
OCPO     OCPO tracer                    1.200E-02  1     4037 1.000E+00 kg
DST1     DST1 tracer                    2.900E-02  1     4038 1.000E+00 kg
DST2     DST2 tracer                    2.900E-02  1     4039 1.000E+00 kg
DST3     DST3 tracer                    2.900E-02  1     4040 1.000E+00 kg
DST4     DST4 tracer                    2.900E-02  1     4041 1.000E+00 kg
SALA     SALA tracer                    3.140E-02  1     4042 1.000E+00 kg
SALC     SALC tracer                    3.140E-02  1     4043 1.000E+00 kg
Br2      Br2 tracer                     1.600E-01  1     4044 1.000E+00 kg
Br       Br tracer                      8.000E-02  1     4045 1.000E+00 kg
BrO      BrO tracer                     9.600E-02  1     4046 1.000E+00 kg
HOBr     HOBr tracer                    9.700E-02  1     4047 1.000E+00 kg
HBr      HBr tracer                     8.100E-02  1     4048 1.000E+00 kg
BrNO2    BrNO2 tracer                   1.260E-01  1     4049 1.000E+00 kg
BrNO3    BrNO3 tracer                   1.420E-01  1     4050 1.000E+00 kg
CHBr3    CHBr3 tracer                   2.530E-01  1     4051 1.000E+00 kg
CH2Br2   CH2Br2 tracer                  1.740E-01  1     4052 1.000E+00 kg
CH3Br    CH3Br tracer                   9.500E-02  1     4053 1.000E+00 kg
MPN      MPN tracer                     9.300E-02  1     4054 1.000E+00 kg
ISOPN    ISOPN tracer                   1.470E-01  1     4055 1.000E+00 kg
MOBA     MOBA tracer                    1.140E-01  1     4056 1.000E+00 kg
PROPNN   PROPNN tracer                  1.190E-01  1     4057 1.000E+00 kg
HAC      HAC tracer                     7.400E-02  1     4058 1.000E+00 kg
GLYC     GLYC tracer                    6.000E-02  1     4059 1.000E+00 kg
MMN      MMN tracer                     1.490E-01  1     4060 1.000E+00 kg
RIP      RIP tracer                     1.180E-01  1     4061 1.000E+00 kg
IEPOX    IEPOX tracer                   1.180E-01  1     4062 1.000E+00 kg
MAP      MAP tracer                     7.600E-02  1     4063 1.000E+00 kg
NO2      NO2 tracer                     4.600E-02  1     4064 1.000E+00 kg
NO3      NO3 tracer                     6.200E-02  1     4065 1.000E+00 kg
HNO2     HNO2 tracer                    4.700E-02  1     4066 1.000E+00 kg
N2O      N2O tracer                     4.400E-02  1     4067 1.000E+00 kg
OCS      OCS tracer                     6.000E-02  1     4068 1.000E+00 kg
CH4      CH4 tracer                     1.600E-02  1     4069 1.000E+00 kg
BrCl     BrCl tracer                    1.150E-01  1     4070 1.000E+00 kg
HCl      HCl tracer                     3.600E-02  1     4071 1.000E+00 kg
CCl4     CCl4 tracer                    1.520E-01  1     4072 1.000E+00 kg
CH3Cl    CH3Cl tracer                   5.000E-02  1     4073 1.000E+00 kg
CH3CCl3  CH3CCl3 tracer                 1.330E-01  1     4074 1.000E+00 kg
CFCX     CFCX tracer                    1.870E-01  1     4075 1.000E+00 kg
HCFCX    HCFCX tracer                   1.170E-01  1     4076 1.000E+00 kg
CFC11    CFC11 tracer                   1.370E-01  1     4077 1.000E+00 kg
CFC12    CFC12 tracer                   1.210E-01  1     4078 1.000E+00 kg
HCFC22   HCFC22 tracer                  8.600E-02  1     4079 1.000E+00 kg
H1211    H1211 tracer                   1.650E-01  1     4080 1.000E+00 kg
H1301    H1301 tracer                   1.490E-01  1     4081 1.000E+00 kg
H2402    H2402 tracer                   2.600E-01  1     4082 1.000E+00 kg
Cl       Cl tracer                      3.500E-02  1     4083 1.000E+00 kg
ClO      ClO tracer                     5.100E-02  1     4084 1.000E+00 kg
HOCl     HOCl tracer                    5.200E-02  1     4085 1.000E+00 kg
ClNO3    ClNO3 tracer                   9.700E-02  1     4086 1.000E+00 kg
ClNO2    ClNO2 tracer                   8.100E-02  1     4087 1.000E+00 kg
ClOO     ClOO tracer                    6.700E-02  1     4088 1.000E+00 kg
OClO     OClO tracer                    6.700E-02  1     4089 1.000E+00 kg
Cl2      Cl2 tracer                     7.100E-02  1     4090 1.000E+00 kg
Cl2O2    Cl2O2 tracer                   1.030E-01  1     4091 1.000E+00 kg
H2O      H2O tracer                     1.800E-02  1     4092 1.000E+00 kg
SO4g     SO4g tracer                    9.600E-02  1     4093 1.000E+00 kg
#==============================================================================
# Quantities for Soil NOx restart file
#==============================================================================
P_DRY    Dry period                     1.000E+00  1    60001 1.000E+00 hours
PFACTOR  Pulsing factor                 1.000E+00  1    60002 1.000E+00 unitless
GWET_PRV Soil moisture                  1.000E+00  1    60003 1.000E+00 unitless
N_RESVR  N reservoir                    1.000E+00  1    60004 1.000E+00 ng N/m2
#==============================================================================
# Quantities for Soil NOx restart file
#==============================================================================
STATEPSC Instantaneous PSC state        1.000E+00  1    55001 1.000E+00 unitless
#==============================================================================
# ND21 diagnostic quantities
#==============================================================================
OPTD     Cloud optical depth            0.000E+00  1    14001 1.000E+00 unitless
CLDTOT   3-D cloud frc                  0.000E+00  1    14002 1.000E+00 unitless
                                        0.000E+00  1    14003 1.000E+00 unitless
OPD      Mineral dust opt depth         0.000E+00  1    14004 1.000E+00 unitless
SD       Mineral dust surface area      0.000E+00  1    14005 1.000E+00 cm2/cm3
OPSO4550 Sulfate opt depth (550  nm)    0.000E+00  1    14006 1.000E+00 unitless
HGSO4    Hygr growth of SO4             0.000E+00  1    14007 1.000E+00 unitless
SSO4     Sulfate surface area           0.000E+00  1    14008 1.000E+00 cm2/cm3
OPBC550  Black carbon opt depth (550  n 0.000E+00  1    14009 1.000E+00 unitless
HGBC     Hygr growth of BC              0.000E+00  1    14010 1.000E+00 unitless
SBC      BC surface area                0.000E+00  1    14011 1.000E+00 cm2/cm3
OPOC550  Org carbon opt depth (550  nm) 0.000E+00  1    14012 1.000E+00 unitless
HGOC     Hygr growth of OC              0.000E+00  1    14013 1.000E+00 unitless
SOC      OC surface area                0.000E+00  1    14014 1.000E+00 cm2/cm3
OPSSa550 Seasalt (accum) opt depth (550 0.000E+00  1    14015 1.000E+00 unitless
HGSSa    Hygr growth of seasalt (accum) 0.000E+00  1    14016 1.000E+00 unitless
SSSa     Seasalt (accum) surface area   0.000E+00  1    14017 1.000E+00 cm2/cm3
OPSSc550 Seasalt (coarse) opt depth (55 0.000E+00  1    14018 1.000E+00 unitless
HGSSc    Hygr growth of seasalt (coarse 0.000E+00  1    14019 1.000E+00 unitless
SSSc     Seasalt (coarse) surface area  0.000E+00  1    14020 1.000E+00 cm2/cm3
OPD1550  Dust bin 1 AOD (550  nm)       0.000E+00  1    14021 1.000E+00 unitless
OPD2550  Dust bin 2 AOD (550  nm)       0.000E+00  1    14022 1.000E+00 unitless
OPD3550  Dust bin 3 AOD (550  nm)       0.000E+00  1    14023 1.000E+00 unitless
OPD4550  Dust bin 4 AOD (550  nm)       0.000E+00  1    14024 1.000E+00 unitless
OPD5550  Dust bin 5 AOD (550  nm)       0.000E+00  1    14025 1.000E+00 unitless
OPD6550  Dust bin 6 AOD (550  nm)       0.000E+00  1    14026 1.000E+00 unitless
OPD7550  Dust bin 7 AOD (550  nm)       0.000E+00  1    14027 1.000E+00 unitless
OPSO4    Seasalt (accum) opt depth (    0.000E+00  1    14028 1.000E+00 unitless
OPBC     BC opt depth (     nm)         0.000E+00  1    14029 1.000E+00 unitless
OPOC     OC opt depth (     nm)         0.000E+00  1    14030 1.000E+00 unitless
OPSSa    Seasalt (accum) opt depth (    0.000E+00  1    14031 1.000E+00 unitless
OPSSc    seasalt (coarse) opt depth (   0.000E+00  1    14032 1.000E+00 unitless
OPD1     Dust bin 1 AOD (     nm)       0.000E+00  1    14033 1.000E+00 unitless
OPD2     Dust bin 2 AOD (     nm)       0.000E+00  1    14034 1.000E+00 unitless
OPD3     Dust bin 3 AOD (     nm)       0.000E+00  1    14035 1.000E+00 unitless
OPD4     Dust bin 4 AOD (     nm)       0.000E+00  1    14036 1.000E+00 unitless
OPD5     Dust bin 5 AOD (     nm)       0.000E+00  1    14037 1.000E+00 unitless
OPD6     Dust bin 6 AOD (     nm)       0.000E+00  1    14038 1.000E+00 unitless
OPD7     Dust bin 7 AOD (     nm)       0.000E+00  1    14039 1.000E+00 unitless
OPSO4    Seasalt (accum) opt depth (    0.000E+00  1    14040 1.000E+00 unitless
OPBC     BC opt depth (     nm)         0.000E+00  1    14041 1.000E+00 unitless
OPOC     OC opt depth (     nm)         0.000E+00  1    14042 1.000E+00 unitless
OPSSa    Seasalt (accum) opt depth (    0.000E+00  1    14043 1.000E+00 unitless
OPSSc    seasalt (coarse) opt depth (   0.000E+00  1    14044 1.000E+00 unitless
OPD1     Dust bin 1 AOD (     nm)       0.000E+00  1    14045 1.000E+00 unitless
OPD2     Dust bin 2 AOD (     nm)       0.000E+00  1    14046 1.000E+00 unitless
OPD3     Dust bin 3 AOD (     nm)       0.000E+00  1    14047 1.000E+00 unitless
OPD4     Dust bin 4 AOD (     nm)       0.000E+00  1    14048 1.000E+00 unitless
OPD5     Dust bin 5 AOD (     nm)       0.000E+00  1    14049 1.000E+00 unitless
OPD6     Dust bin 6 AOD (     nm)       0.000E+00  1    14050 1.000E+00 unitless
OPD7     Dust bin 7 AOD (     nm)       0.000E+00  1    14051 1.000E+00 unitless
ODSLA    SLA AOD (600 nm)               0.000E+00  1    14052 1.000E+00 unitless
SASLA    SLA surface area               0.000E+00  1    14053 1.000E+00 cm2/cm3
NDSLA    SLA number density             0.000E+00  1    14054 1.000E+00 num/cm3
ODSPA    PSC type 1a/2 AOD (600 nm)     0.000E+00  1    14055 1.000E+00 unitless
SASPA    PSC type 1a/2 surface area     0.000E+00  1    14056 1.000E+00 cm2/cm3
NDSPA    SPA number density             0.000E+00  1    14057 1.000E+00 num/cm3
#==============================================================================
# ND22 diagnostic quantities
#==============================================================================
JNO2     JNO2 photolysis rate           0.000E+00  1    13001 1.000E+00 s-1
JHNO3    JHNO3 photolysis rate          0.000E+00  1    13002 1.000E+00 s-1
JH2O2    JH2O2 photolysis rate          0.000E+00  1    13003 1.000E+00 s-1
JCH2O    JCH2O photolysis rate          0.000E+00  1    13004 1.000E+00 s-1
JO3_O1D  JO3_O1D photolysis rate        0.000E+00  1    13005 1.000E+00 s-1
JO3_O3P  JO3_O3P photolysis rate        0.000E+00  1    13006 1.000E+00 s-1
JGLYX    JGLYX photolysis rate          0.000E+00  1    13007 1.000E+00 s-1
JMGLY    JMGLY photolysis rate          0.000E+00  1    13008 1.000E+00 s-1
JBrO     JBrO photolysis rate           0.000E+00  1    13009 1.000E+00 s-1
JHOBr    JHOBr photolysis rate          0.000E+00  1    13010 1.000E+00 s-1
JBrNO2   JBrNO2 photolysis rate         0.000E+00  1    13011 1.000E+00 s-1
JBrNO3   JBrNO3 photolysis rate         0.000E+00  1    13012 1.000E+00 s-1
JCHBr3   JCHBr3 photolysis rate         0.000E+00  1    13013 1.000E+00 s-1
JBr2     JBr2 photolysis rate           0.000E+00  1    13014 1.000E+00 s-1
JO2      JO2 photolysis rate            0.000E+00  1    13015 1.000E+00 s-1
JN2O     JN2O photolysis rate           0.000E+00  1    13016 1.000E+00 s-1
JNO      JNO photolysis rate            0.000E+00  1    13017 1.000E+00 s-1
JNO3     JNO3 photolysis rate           0.000E+00  1    13018 1.000E+00 s-1
JCFC11   JCFC11 photolysis rate         0.000E+00  1    13019 1.000E+00 s-1
JCFC12   JCFC12 photolysis rate         0.000E+00  1    13020 1.000E+00 s-1
JCCl4    JCCl4 photolysis rate          0.000E+00  1    13021 1.000E+00 s-1
JCH3Cl   JCH3Cl photolysis rate         0.000E+00  1    13022 1.000E+00 s-1
JACET    JACET photolysis rate          0.000E+00  1    13023 1.000E+00 s-1
JALD2    JALD2 photolysis rate          0.000E+00  1    13024 1.000E+00 s-1
JMVK     JMVK photolysis rate           0.000E+00  1    13025 1.000E+00 s-1
JMACR    JMACR photolysis rate          0.000E+00  1    13026 1.000E+00 s-1
JHAC     JHAC photolysis rate           0.000E+00  1    13027 1.000E+00 s-1
JGLYC    JGLYC photolysis rate          0.000E+00  1    13028 1.000E+00 s-1
#==============================================================================
# ND43 diagnostic quantities
#==============================================================================
OH       Chemically produced OH         1.700E-02  1    16001 1.000E+00 molec/cm3
         Chemically produced            0.000E+00  1    16002 1.000E+00 
HO2      Chemically produced HO2        3.300E-02  1    16003 1.000E+00 v/v
O1D      Chemically produced O1D        1.600E-02  1    16004 1.000E+00 molec/cm3
O        Chemically produced O          1.600E-02  1    16005 1.000E+00 molec/cm3
LBRO2H   Chemically produced LBRO2H     1.270E-01  1    16006 1.000E+00 molec/cm3
LBRO2N   Chemically produced LBRO2N     1.270E-01  1    16007 1.000E+00 molec/cm3
LTRO2H   Chemically produced LTRO2H     1.410E-01  1    16008 1.000E+00 molec/cm3
LTRO2N   Chemically produced LTRO2N     1.410E-01  1    16009 1.000E+00 molec/cm3
LXRO2H   Chemically produced LXRO2H     1.550E-01  1    16010 1.000E+00 molec/cm3
LXRO2N   Chemically produced LXRO2N     1.550E-01  1    16011 1.000E+00 molec/cm3
#==============================================================================
# ND68 diagnostic quantities
#==============================================================================
BXHEIGHT Grid box height                0.000E+00  1    24001 1.000E+00 m
AD       Air mass in grid box           0.000E+00  1    24002 1.000E+00 kg
AVGW     Mixing ratio of H2O vapor      0.000E+00  1    24003 1.000E+00 v/v
N(AIR)   Number density of air          0.000E+00  1    24004 1.000E+00 molec/m3
#==============================================================================
# ND72 diagnostic quantities
#==============================================================================
FSWBATA  Clear TOA SW All-sky           0.000E+00  1    72001 1.000E+00 W/m2
FSWO3TA  Ozone TOA SW All-sky           0.000E+00  1    72002 1.000E+00 W/m2
FSWO3sTA Strat ozone TOA SW All-sky     0.000E+00  1    72003 1.000E+00 W/m2
FSWO3tTA Trop ozone TOA SW All-sky      0.000E+00  1    72004 1.000E+00 W/m2
FSWCH4TA Methane TOA SW All-sky         0.000E+00  1    72005 1.000E+00 W/m2
FSWH2OTA Strat H2O TOA SW All-sky       0.000E+00  1    72006 1.000E+00 W/m2
FSWCO2TA CO2 TOA SW All-sky             0.000E+00  1    72007 1.000E+00 W/m2
FSWSUTA  Sulfate TOA SW All-sky         0.000E+00  1    72008 1.000E+00 W/m2
FSWNITA  Nitrate TOA SW All-sky         0.000E+00  1    72009 1.000E+00 W/m2
FSWAMTA  Ammon. TOA SW All-sky          0.000E+00  1    72010 1.000E+00 W/m2
FSWBCTA  BC TOA SW All-sky              0.000E+00  1    72011 1.000E+00 W/m2
FSWOATA  Organic TOA SW All-sky         0.000E+00  1    72012 1.000E+00 W/m2
FSWSSTA  Sea salt TOA SW All-sky        0.000E+00  1    72013 1.000E+00 W/m2
FSWDUTA  Dust TOA SW All-sky            0.000E+00  1    72014 1.000E+00 W/m2
FSWPMTA  All aerosol TOA SW All-sky     0.000E+00  1    72015 1.000E+00 W/m2
FSWCTTA  Contrails TOA SW All-sky       0.000E+00  1    72016 1.000E+00 W/m2
FSWSTTA  Strat aer TOA SW All-sky       0.000E+00  1    72017 1.000E+00 W/m2
FSWBASA  Clear Surface SW All-sky       0.000E+00  1    72018 1.000E+00 W/m2
FSWO3SA  Ozone Surface SW All-sky       0.000E+00  1    72019 1.000E+00 W/m2
FSWO3sSA Strat ozone Surface SW All-sky 0.000E+00  1    72020 1.000E+00 W/m2
FSWO3tSA Trop ozone Surface SW All-sky  0.000E+00  1    72021 1.000E+00 W/m2
FSWCH4SA Methane Surface SW All-sky     0.000E+00  1    72022 1.000E+00 W/m2
FSWH2OSA Strat H2O Surface SW All-sky   0.000E+00  1    72023 1.000E+00 W/m2
FSWCO2SA CO2 Surface SW All-sky         0.000E+00  1    72024 1.000E+00 W/m2
FSWSUSA  Sulfate Surface SW All-sky     0.000E+00  1    72025 1.000E+00 W/m2
FSWNISA  Nitrate Surface SW All-sky     0.000E+00  1    72026 1.000E+00 W/m2
FSWAMSA  Ammon. Surface SW All-sky      0.000E+00  1    72027 1.000E+00 W/m2
FSWBCSA  BC Surface SW All-sky          0.000E+00  1    72028 1.000E+00 W/m2
FSWOASA  Organic Surface SW All-sky     0.000E+00  1    72029 1.000E+00 W/m2
FSWSSSA  Sea salt Surface SW All-sky    0.000E+00  1    72030 1.000E+00 W/m2
FSWDUSA  Dust Surface SW All-sky        0.000E+00  1    72031 1.000E+00 W/m2
FSWPMSA  All aerosol Surface SW All-sky 0.000E+00  1    72032 1.000E+00 W/m2
FSWCTSA  Contrails Surface SW All-sky   0.000E+00  1    72033 1.000E+00 W/m2
FSWSTSA  Strat aer Surface SW All-sky   0.000E+00  1    72034 1.000E+00 W/m2
FSWBAPA  Clear Trop SW All-sky          0.000E+00  1    72035 1.000E+00 W/m2
FSWO3PA  Ozone Trop SW All-sky          0.000E+00  1    72036 1.000E+00 W/m2
FSWO3sPA Strat ozone Trop SW All-sky    0.000E+00  1    72037 1.000E+00 W/m2
FSWO3tPA Trop ozone Trop SW All-sky     0.000E+00  1    72038 1.000E+00 W/m2
FSWCH4PA Methane Trop SW All-sky        0.000E+00  1    72039 1.000E+00 W/m2
FSWH2OPA Strat H2O Trop SW All-sky      0.000E+00  1    72040 1.000E+00 W/m2
FSWCO2PA CO2 Trop SW All-sky            0.000E+00  1    72041 1.000E+00 W/m2
FSWSUPA  Sulfate Trop SW All-sky        0.000E+00  1    72042 1.000E+00 W/m2
FSWNIPA  Nitrate Trop SW All-sky        0.000E+00  1    72043 1.000E+00 W/m2
FSWAMPA  Ammon. Trop SW All-sky         0.000E+00  1    72044 1.000E+00 W/m2
FSWBCPA  BC Trop SW All-sky             0.000E+00  1    72045 1.000E+00 W/m2
FSWOAPA  Organic Trop SW All-sky        0.000E+00  1    72046 1.000E+00 W/m2
FSWSSPA  Sea salt Trop SW All-sky       0.000E+00  1    72047 1.000E+00 W/m2
FSWDUPA  Dust Trop SW All-sky           0.000E+00  1    72048 1.000E+00 W/m2
FSWPMPA  All aerosol Trop SW All-sky    0.000E+00  1    72049 1.000E+00 W/m2
FSWCTPA  Contrails Trop SW All-sky      0.000E+00  1    72050 1.000E+00 W/m2
FSWSTPA  Strat aer Trop SW All-sky      0.000E+00  1    72051 1.000E+00 W/m2
FLWBATA  Clear TOA LW All-sky           0.000E+00  1    72052 1.000E+00 W/m2
FLWO3TA  Ozone TOA LW All-sky           0.000E+00  1    72053 1.000E+00 W/m2
FLWO3sTA Strat ozone TOA LW All-sky     0.000E+00  1    72054 1.000E+00 W/m2
FLWO3tTA Trop ozone TOA LW All-sky      0.000E+00  1    72055 1.000E+00 W/m2
FLWCH4TA Methane TOA LW All-sky         0.000E+00  1    72056 1.000E+00 W/m2
FLWH2OTA Strat H2O TOA LW All-sky       0.000E+00  1    72057 1.000E+00 W/m2
FLWCO2TA CO2 TOA LW All-sky             0.000E+00  1    72058 1.000E+00 W/m2
FLWSUTA  Sulfate TOA LW All-sky         0.000E+00  1    72059 1.000E+00 W/m2
FLWNITA  Nitrate TOA LW All-sky         0.000E+00  1    72060 1.000E+00 W/m2
FLWAMTA  Ammon. TOA LW All-sky          0.000E+00  1    72061 1.000E+00 W/m2
FLWBCTA  BC TOA LW All-sky              0.000E+00  1    72062 1.000E+00 W/m2
FLWOATA  Organic TOA LW All-sky         0.000E+00  1    72063 1.000E+00 W/m2
FLWSSTA  Sea salt TOA LW All-sky        0.000E+00  1    72064 1.000E+00 W/m2
FLWDUTA  Dust TOA LW All-sky            0.000E+00  1    72065 1.000E+00 W/m2
FLWPMTA  All aerosol TOA LW All-sky     0.000E+00  1    72066 1.000E+00 W/m2
FLWCTTA  Contrails TOA LW All-sky       0.000E+00  1    72067 1.000E+00 W/m2
FLWSTTA  Strat aer TOA LW All-sky       0.000E+00  1    72068 1.000E+00 W/m2
FLWBASA  Clear Surface LW All-sky       0.000E+00  1    72069 1.000E+00 W/m2
FLWO3SA  Ozone Surface LW All-sky       0.000E+00  1    72070 1.000E+00 W/m2
FLWO3sSA Strat ozone Surface LW All-sky 0.000E+00  1    72071 1.000E+00 W/m2
FLWO3tSA Trop ozone Surface LW All-sky  0.000E+00  1    72072 1.000E+00 W/m2
FLWCH4SA Methane Surface LW All-sky     0.000E+00  1    72073 1.000E+00 W/m2
FLWH2OSA Strat H2O Surface LW All-sky   0.000E+00  1    72074 1.000E+00 W/m2
FLWCO2SA CO2 Surface LW All-sky         0.000E+00  1    72075 1.000E+00 W/m2
FLWSUSA  Sulfate Surface LW All-sky     0.000E+00  1    72076 1.000E+00 W/m2
FLWNISA  Nitrate Surface LW All-sky     0.000E+00  1    72077 1.000E+00 W/m2
FLWAMSA  Ammon. Surface LW All-sky      0.000E+00  1    72078 1.000E+00 W/m2
FLWBCSA  BC Surface LW All-sky          0.000E+00  1    72079 1.000E+00 W/m2
FLWOASA  Organic Surface LW All-sky     0.000E+00  1    72080 1.000E+00 W/m2
FLWSSSA  Sea salt Surface LW All-sky    0.000E+00  1    72081 1.000E+00 W/m2
FLWDUSA  Dust Surface LW All-sky        0.000E+00  1    72082 1.000E+00 W/m2
FLWPMSA  All aerosol Surface LW All-sky 0.000E+00  1    72083 1.000E+00 W/m2
FLWCTSA  Contrails Surface LW All-sky   0.000E+00  1    72084 1.000E+00 W/m2
FLWSTSA  Strat aer Surface LW All-sky   0.000E+00  1    72085 1.000E+00 W/m2
FLWBAPA  Clear Trop LW All-sky          0.000E+00  1    72086 1.000E+00 W/m2
